129, 1362 26 2365 29 3368 30 4371 32 5377 31 6381 31 7385 31 8388 33 9392 33 10396 33 11400 33 12403 34 13408 33 14413 32 15417 32 16422 30 17426 30 18431 29 19435 28 20439 28 21444 26 22449 25 23455 23 24461 20 25468 17 26475 14 27481 11 28486 9 29492 7 30499 1
129, 648931 10 649934 12 650937 14 651940 17 652943 20 653947 22 654951 23 655955 25 656960 24 657964 25 658968 26 659972 26 660976 27 661981 26 662985 26 663989 27 664994 26 665998 26 667002 26 668006 25 669010 25 670015 24 671019 24 672023 23 673028 22 674032 22 675037 21 676041 21 677046 19 678051 18 679057 16 680062 14 681066 14 682071 13 683077 10 684081 9 685087 7
129, 371895 12 372897 16 373901 18 374904 20 375908 21 376911 23 377915 23 378918 24 379922 24 380925 25 381929 25 382933 25 383936 26 384940 26 385944 25 386949 22 387954 20 388959 18 389964 16 390970 13 391976 9
129, 627621 19 628624 21 629628 23 630632 24 631636 24 632641 23 633645 23 634648 24 635652 25 636657 23 637661 24 638665 24 639669 24 640673 24 641677 25 642681 25 643686 23 644690 23 645694 23 646699 22 647703 21 648708 20 649713 18 650718 16 651722 15 652728 12 653735 6
129, 513472 7 514475 10 515479 11 516482 13 517486 13 518490 14 519494 14 520498 15 521502 15 522506 16 523511 15 524516 14 525521 13 526527 11 527534 7
129, 273536 7 274535 17 275538 19 276541 21 277545 22 278548 24 279552 25 280555 26 281559 26 282562 28 283566 28 284570 28 285574 28 286578 28 287582 28 288586 28 289590 29 290594 28 291598 29 292602 29 293607 28 294611 28 295616 27 296621 25 297626 24 298631 23 299635 23 300640 21 301645 20 302650 18 303655 17 304659 17 305664 15 306669 13 307673 13 308678 11 309684 8 310691 4
129, 81759 12 82761 17 83763 20 84767 20 85770 21 86773 22 87777 21 88780 22 89784 21 90789 19 91793 18 92797 16 93802 12 94806 9
129, 270215 3 271214 12 272214 18 273216 21 274218 24 275220 26 276223 28 277226 29 278229 30 279232 31 280235 32 281238 33 282242 33 283246 32 284249 33 285253 33 286257 32 287261 31 288266 30 289271 28 290275 27 291280 24 292285 22 293289 20 294294 16 295300 9
129, 509192 10 510191 16 511193 19 512196 20 513200 20 514204 21 515208 22 516212 23 517216 23 518220 24 519224 24 520228 25 521232 25 522236 25 523240 25 524244 25 525248 25 526252 25 527257 24 528261 23 529265 21 530270 19 531276 15 532283 9
129, 576681 6 577682 10 578685 12 579688 13 580691 14 581694 15 582698 15 583701 16 584705 15 585708 16 586711 16 587715 15 588719 14 589722 13 590726 12 591730 11 592734 11 593738 10 594742 9 595747 7 596751 6
129, 319487 5 320490 8 321493 9 322493 14 323496 16 324499 18 325503 18 326506 20 327511 19 328515 20 329519 20 330524 20 331528 20 332532 21 333536 22 334539 23 335542 25 336546 26 337549 27 338553 28 339557 28 340561 28 341565 27 342570 26 343574 25 344578 25 345583 23 346587 21 347592 18 348597 15 349604 9
129, 608501 4 609497 16 610501 17 611505 18 612509 19 613513 19 614517 19 615521 19 616525 19 617529 19 618533 19 619537 19 620541 19 621546 18 622550 18 623554 17 624558 17 625563 16 626567 16 627571 16 628576 15 629580 15 630585 14 631590 13 632594 12 633599 11 634603 11 635608 10 636614 8 637619 7 638624 6 639630 4
129, 686196 6 687196 12 688198 14 689200 18 690203 19 691207 19 692210 20 693213 21 694217 21 695220 22 696224 22 697227 23 698231 22 699235 22 700239 21 701242 22 702246 21 703250 20 704254 19 705259 17 706264 14
129, 103818 10 104820 14 105823 16 106826 18 107830 18 108833 20 109837 21 110841 21 111845 22 112850 21 113854 21 114859 20 115864 19 116869 18 117874 17 118879 15 119884 14 120889 12 121894 10 122899 7 123904 4
129, 22235 2 23234 13 24235 18 25237 21 26240 23 27243 26 28246 28 29250 29 30254 29 31257 31 32262 30 33266 30 34270 30 35275 29 36280 28 37286 26 38281 1 38291 25 39285 1 39295 25 40289 2 40299 1 40301 23 41293 2 41303 1 41305 23 42312 20 43317 18 44323 15 45328 14 46333 11 47337 9
129, 288150 7 289153 11 290157 12 291161 13 292165 13 293169 14 294173 15 295177 15 296181 16 297185 16 298189 17 299193 17 300197 17 301201 16 302205 16 303209 16 304213 15 305217 14 306221 13 307226 10 308233 1
129, 682943 12 683945 16 684946 21 685948 24 686950 27 687953 28 688956 29 689960 29 690964 29 691968 28 692972 28 693976 27 694980 26 695985 24 696989 23 697993 23 698997 22 700002 20 701006 19 702010 18 703014 17 704018 16 705023 14 706028 11
129, 182985 10 183988 12 184990 16 185993 19 186996 21 187998 25 189002 26 190005 28 191009 29 192012 30 193016 31 194020 30 195025 29 196029 28 197033 27 198038 25 199042 23 200047 19 201051 16 202056 11 203061 5
129, 568478 16 569481 19 570484 21 571487 22 572490 23 573494 23 574498 23 575501 24 576505 23 577509 23 578513 22 579517 21 580521 20 581524 20 582529 18 583532 17 584536 16 585541 12
129, 422050 8 423051 14 424053 17 425055 20 426058 23 427061 25 428064 27 429066 29 430069 31 431072 32 432076 32 433079 33 434083 33 435087 33 436091 33 437096 32 438100 32 439106 30 440113 27 441119 23 442129 13
129, 176 8 1179 11 2183 12 3187 13 4190 14 5194 14 6198 17 7202 18 8206 19 9210 19 10214 20 11217 21 12221 22 13226 21 14230 21 15234 21 16240 16 17246 10
129, 650693 7 651694 15 652696 19 653699 22 654702 25 655706 26 656709 29 657712 32 658714 35 659718 36 660721 37 661724 39 662728 39 663732 40 664736 40 665740 40 666744 40 667748 41 668752 40 669756 40 670761 39 671765 38 672770 37 673775 35 674780 33 675786 29 676791 26 677797 22 678803 18 679809 14 680815 9
129, 400682 4 401684 9 402686 13 403689 14 404692 16 405696 16 406700 16 407705 15 408709 14 409714 12 410718 11 411723 8
129, 652911 5 653913 9 654916 11 655919 13 656911 7 656921 16 657914 27 658918 28 659922 29 660924 31 661928 31 662932 31 663936 32 664940 32 665944 32 666948 32 667954 30 668958 30 669963 29 670967 29 671972 27 672976 26 673981 25 674987 22 675993 19 676998 17 678004 14 679010 9 680017 3
129, 125990 3 126993 5 127994 8 128997 9 130000 10 131002 12 132004 13 133007 10 133018 1 134009 12 135009 19 136008 24 137008 28 138009 31 139010 33 140013 34 141016 35 142019 35 143023 34 144025 35 145030 32 146034 30 147039 26 148044 20 149049 15 150056 9
129, 290490 5 291491 10 292494 11 293497 13 294500 15 295504 15 296507 16 297511 17 298515 17 299518 18 300522 18 301526 18 302530 18 303534 17 304538 17 305542 16 306546 16 307550 15 308554 14 309559 12 310565 9 311571 5
129, 370948 3 371948 9 372950 13 373953 15 374957 16 375960 18 376965 17 377969 18 378973 18 379978 17 380983 16 381988 14 382997 8
129, 348814 5 349817 8 350820 10 351824 11 352828 12 353832 13 354836 15 355840 16 356844 16 357849 16 358853 16 359857 17 360861 17 361865 17 362870 16 363874 16 364878 15 365883 14 366888 13 367894 10 368900 7
129, 144660 3 145662 8 146663 14 147666 18 148670 20 149673 22 150677 23 151679 25 152683 26 153687 26 154691 25 155696 24 156701 23 157705 22 158709 22 159714 20 160718 20 161723 18 162727 18 163732 17 164736 16 165741 15 166745 15 167750 14 168755 13 169760 12 170765 10 171769 10 172774 9 173780 6 174785 3
129, 150 21 1154 21 2158 21 3164 19 4168 19 5172 19 6177 18 7181 18 8185 18 9189 18 10193 18 11198 17 12202 17 13206 16 14211 15 15215 15 16220 14 17225 12 18230 10 19236 7
129, 123873 4 124876 5 125879 8 126883 9 127887 10 128890 12 129894 14 130898 15 131902 17 132906 20 133910 21 134914 23 135919 23 136923 24 137927 24 138931 24 139935 24 140940 22 141944 22 142948 21 143952 20 144957 17 145961 16 146965 15 147970 12 148975 10 149980 7 150987 1
129, 397 20 1399 23 2402 25 3405 26 4409 27 5412 29 6416 29 7420 31 8423 32 9427 33 10431 33 11435 33 12439 33 13442 34 14446 34 15450 33 16454 33 17458 32 18462 31 19467 29 20471 28 21475 27 22479 25 23483 24 24487 22 25491 20 26495 18 27499 15 28503 12 29507 11 30511 9 31517 6
129, 337346 6 338350 11 339354 13 340358 13 341362 15 342366 15 343370 16 344374 17 345378 17 346382 17 347386 18 348390 18 349394 17 350398 16 351403 15 352409 12 353415 7
129, 692913 2 693915 6 694917 9 695920 11 696923 13 697926 14 698930 15 699934 16 700937 18 701941 19 702945 20 703949 20 704953 20 705958 19
129, 385846 7 386846 14 387848 17 388851 19 389854 21 390858 21 391861 22 392865 21 393869 19 394874 16 395878 13 396884 7
129, 562490 9 563492 12 564494 16 565496 18 566499 20 567501 22 568504 23 569507 23 570511 22 571514 22 572518 21 573522 20 574526 18 575532 15 576537 13 577543 8
129, 293534 5 294536 9 295538 12 296541 14 297544 17 298547 19 299550 20 300553 22 301556 24 302559 25 303562 27 304566 28 305569 29 306573 29 307577 30 308581 30 309585 31 310589 32 311594 31 312598 31 313603 31 314608 29 315612 28 316617 26 317623 26 318628 23 319633 16 320638 14 321653 2
129, 313312 5 314316 5 315319 7 316323 7 317326 8 318329 10 319333 10 320336 11 321339 13 322343 13 323346 15 324350 15 325354 16 326359 15 327363 15 328368 14 329372 14 330377 13 331381 13 332386 11 333391 9 334397 4
129, 637557 13 638561 27 639565 28 640570 28 641575 28 642579 28 643583 28 644587 28 645592 27 646596 27 647600 27 648604 27 649609 26 650613 25 651617 24 652622 21 653626 19 654632 15 655639 11
129, 315488 6 316489 15 317492 18 318495 20 319499 20 320503 21 321507 21 322511 21 323515 21 324520 21 325524 21 326528 21 327533 19 328537 19 329542 17 330547 16 331551 15 332557 12
129, 11099 7 12104 7 13107 9 14109 11 15113 11 16116 12 17120 12 18124 11 19128 11 20132 10 21137 7 22141 6 23147 3
129, 580564 5 581566 8 582567 12 583569 14 584571 16 585574 18 586577 19 587580 20 588583 21 589587 21 590590 22 591593 23 592596 24 593599 25 594602 26 595606 26 596609 26 597613 26 598617 25 599621 24 600625 23 601629 23 602633 22 603637 20 604642 12 605646 5
129, 151666 7 152667 11 153669 14 154672 16 155674 18 156677 20 157680 21 158684 22 159688 22 160693 21 161697 21 162703 19 163708 18 164712 18 165718 15 166723 13 167729 10 168734 9 169739 6
129, 219201 9 220202 13 221204 16 222207 17 223210 19 224213 20 225215 23 226218 24 227221 26 228225 27 229229 27 230233 29 231237 29 232241 30 233245 31 234249 32 235253 32 236257 32 237261 33 238265 33 239269 33 240273 33 241278 31 242283 30 243288 29 244294 27 245299 26 246304 25 247309 24 248314 23 249318 23 250323 21 251328 20 252333 19 253350 6
129, 372688 9 373690 13 374692 17 375696 18 376699 20 377703 20 378707 21 379711 21 380715 22 381719 22 382724 21 383728 21 384733 20 385739 18 386744 16 387751 12 388757 8 389764 3
129, 149080 7 150078 16 151079 20 152081 23 153083 26 154086 27 155088 29 156091 31 157094 32 158097 33 159101 33 160104 34 161108 34 162112 35 163116 35 164120 35 165124 35 166128 35 167132 35 168136 35 169140 35 170143 36 171147 35 172152 33 173156 32 174160 32 175165 28 176173 22 177177 20 178181 16 179186 10 180192 4
129, 213031 10 214033 17 215035 23 216038 25 217041 28 218045 28 219048 30 220051 31 221055 31 222058 32 223062 31 224065 31 225069 29 226073 26 227077 24 228081 22 229085 21 230089 19 231093 18 232097 17 233101 15 234105 14 235110 12 236114 12 237118 10 238123 8 239126 3 239131 1
129, 545309 9 546310 13 547312 15 548314 17 549316 19 550319 20 551321 22 552324 23 553327 24 554330 25 555333 26 556336 27 557338 29 558341 29 559344 30 560348 30 561351 31 562354 32 563358 32 564362 31 565366 31 566370 31 567375 30 568380 28 569385 27 570390 25 571395 23 572401 20
129, 266394 9 267396 14 268400 15 269403 17 270406 19 271410 20 272414 20 273417 22 274421 22 275425 22 276429 22 277432 23 278436 23 279440 22 280444 21 281447 21 282451 21 283455 19 284459 18 285463 16 286467 14 287472 9 288478 2
129, 684827 13 685829 18 686832 21 687836 22 688840 23 689844 24 690848 25 691852 26 692856 26 693860 27 694865 27 695869 27 696873 27 697878 26 698883 25 699888 24 700894 22 701899 20 702905 18 703910 16 704920 9
129, 326616 7 327619 10 328623 13 329626 16 330630 17 331634 19 332637 20 333641 21 334645 21 335649 21 336653 20 337658 18 338663 15 339669 9
129, 156802 8 157803 16 158805 22 159808 25 160811 27 161814 28 162818 28 163821 29 164825 28 165829 27 166834 25 167839 23 168844 21 169849 19 170854 17 171859 15 172865 11 173871 7
129, 228923 6 229926 10 230929 13 231932 15 232935 18 233939 19 234942 21 235946 22 236950 22 237954 23 238958 24 239961 26 240965 26 241970 26 242975 25 243979 25 244983 26 245988 25 246993 24 247997 24 249002 23 250007 22 251012 21 252016 21 253021 20 254025 20 255029 20 256033 20 257037 20 258042 19 259046 18 260050 18 261054 17 262058 17 263063 16 264068 14 265073 12 266078 10 267083 8 268089 5
129, 23525 19 24528 22 25531 24 26535 25 27540 25 28544 27 29549 27 30553 27 31557 28 32562 27 33567 26 34571 24 35577 18 36582 15 37588 11 38594 6
129, 121 18 1125 19 2128 21 3132 22 4135 23 5139 24 6143 25 7147 25 8152 25 9156 26 10160 26 11165 26 12169 27 13173 28 14178 27 15182 28 16187 27 17191 28 18195 28 19200 26 20206 23 21213 17 22218 8
129, 658866 3 659868 5 660870 7 661872 9 662875 10 663877 12 664880 13 665884 13 666887 14 667891 14 668894 14 669898 14 670902 14 671906 13 672911 12 673915 12 674919 11 675924 10 676929 8 677935 6 678942 1
129, 306496 6 307499 9 308502 11 309506 13 310509 15 311513 15 312517 16 313521 16 314525 16 315529 16 316534 15 317538 14 318543 13 319547 13 320552 11 321558 4
129, 346874 6 347878 8 348881 10 349884 13 350888 14 351892 15 352895 17 353899 17 354902 19 355905 20 356908 20 357910 22 358913 22 359917 22 360921 20 361926 17 362931 14 363936 11 364942 7 365947 5 366953 2
129, 408636 11 409638 14 410641 16 411644 18 412647 19 413650 21 414653 22 415657 22 416661 22 417665 22 418669 22 419673 22 420677 21 421681 20 422685 19 423689 19 424693 19 425697 19 426701 19 427705 19 428709 18 429713 18 430717 18 431721 17 432725 17 433729 17 434733 16 435737 15 436741 15 437746 13 438750 12 439755 11 440761 8
129, 167952 6 168953 10 169955 12 170957 16 171959 19 172963 21 173966 22 174969 26 175973 26 176977 27 177980 27 178984 27 179988 26 180992 26 181997 24 183001 24 184006 22 185011 19 186016 17 187021 15 188026 13 189032 10
129, 526507 8 527509 12 528512 14 529514 17 530517 20 531520 22 532524 23 533528 23 534532 24 535537 24 536542 24 537547 24 538552 23 539557 22 540563 20 541568 19 542574 16 543579 13 544584 6
129, 207315 3 208318 5 209321 7 210324 9 211327 10 212331 11 213334 12 214337 14 215341 14 216345 14 217350 13 218354 13 219359 12 220364 11 221370 8
129, 381544 11 382539 23 383540 27 384542 29 385543 32 386546 33 387550 33 388554 33 389558 33 390562 33 391566 33 392570 33 393573 34 394577 33 395581 32 396586 30 397590 29 398594 28 399599 26 400604 23 401608 21 402615 16 403624 8
129, 685734 2 686737 6 687741 7 688745 8 689749 9 690753 10 691757 10 692761 11 693765 11 694769 11 695773 11 696777 11 697781 11 698785 11 699789 10 700793 10 701797 10 702801 9 703805 6
129, 664149 7 665150 11 666152 13 667155 14 668158 15 669161 16 670165 16 671168 17 672172 17 673176 17 674180 17 675184 17 676188 17 677192 17 678196 17 679200 17 680204 17 681208 17 682212 17 683216 17 684221 16 685225 16 686230 15 687234 15 688238 14 689243 13 690247 12 691253 10 692258 8 693263 6
129, 463177 9 464180 11 465183 13 466185 16 467187 19 468191 18 469194 20 470198 20 471201 20 472205 20 473209 22 474212 24 475216 24 476219 25 477223 26 478227 26 479231 27 480234 28 481238 29 482242 30 483245 32 484249 32 485253 33 486256 34 487260 34 488264 34 489268 34 490272 33 491276 33 492280 32 493284 31 494289 28 495293 26
129, 274328 5 275331 7 276335 7 277338 8 278341 9 279345 9 280348 10 281351 11 282354 12 283357 13 284361 13 285364 14 286367 15 287371 15 288374 17 289378 17 290381 18 291385 19 292388 21 293392 21 294396 21 295400 21 296404 21 297409 19 298413 19 299417 18 300422 16 301427 13 302432 11 303437 8 304442 6
129, 331766 2 332769 9 333772 12 334776 13 335780 14 336784 15 337789 14 338793 14 339798 13 340803 12 341808 10 342814 8 343820 4
129, 341612 4 342614 8 343616 11 344618 13 345620 15 346623 16 347626 17 348629 18 349633 17 350637 17 351640 18 352644 18 353648 17 354652 17 355656 17 356660 16 357665 14 358670 12 359676 8
129, 20147 7 21149 11 22152 14 23154 17 24157 20 25160 22 26164 23 27168 23 28172 23 29177 21 30181 20 31186 18 32190 17 33195 15 34199 13 35203 12 36207 10 37212 7
129, 332484 13 333486 16 334488 19 335492 19 336495 20 337498 22 338502 22 339506 22 340510 22 341514 22 342518 22 343521 23 344525 23 345529 24 346533 24 347537 24 348541 24 349545 23 350549 23 351554 22 352559 19
129, 48263 6 49266 8 50269 9 51272 11 52275 12 53278 13 54281 14 55284 15 56288 15 57291 16 58295 15 59299 15 60303 14 61307 13 62311 13 63316 11 64320 9 65325 7 66330 4
129, 494023 8 495019 16 496014 25 497012 31 498013 34 499016 35 500019 36 501022 37 502025 37 503029 36 504032 35 505036 35 506040 33 507044 31 508048 29 509053 25 510057 23 511062 20 512067 17 513073 12 514080 6
129, 636595 3 637599 4 638602 6 639606 6 640609 8 641613 9 642617 10 643621 10 644625 11 645629 12 646634 12 647639 12 648644 12 649649 11 650654 11 651659 11 652665 10 653669 10 654675 8 655680 7 656685 6
129, 79319 3 80322 8 81325 10 82329 11 83333 13 84337 13 85341 13 86345 13 87349 13 88353 13 89357 12 90361 10 91365 9 92369 6
129, 124537 1 125538 7 126541 9 127543 12 128546 14 129548 16 130552 17 131555 19 132559 19 133563 19 134567 19 135571 18 136575 18 137580 15 138584 13 139589 10 140593 6 141598 3
129, 73697 4 74700 7 75703 10 76707 15 77710 17 78714 18 79718 19 80721 21 81725 21 82729 22 83732 23 84736 23 85740 22 86744 22 87749 21 88754 20 89758 19 90764 17 91769 15 92773 14 93779 11 94785 7
129, 295652 6 296655 9 297657 11 298660 17 299663 18 300666 20 301670 19 302673 20 303677 20 304680 21 305683 22 306687 22 307691 22 308695 21 309699 22 310703 22 311707 22 312711 22 313715 22 314719 22 315724 21 316728 21 317733 20 318738 19 319744 16 320750 13 321758 4
129, 496472 1 497472 8 498475 9 499478 11 500482 11 501485 12 502488 12 503492 12 504495 13 505499 12 506502 12 507506 12 508509 12 509513 11 510517 11 511521 10 512525 9 513529 9 514534 7 515539 5
129, 425845 10 426846 18 427848 22 428851 24 429854 26 430856 29 431859 30 432862 31 433865 32 434868 33 435871 34 436874 35 437877 35 438880 36 439883 36 440886 37 441890 36 442893 36 443896 36 444900 35 445903 35 446907 35 447910 35 448914 33 449917 34 450921 33 451925 32 452928 32 453933 30 454937 30 455942 28 456947 26 457952 24 458961 16
129, 243197 4 244199 9 245202 12 246205 15 247208 17 248212 18 249215 19 250219 20 251223 20 252226 21 253230 20 254234 19 255238 18 256242 17 257246 16 258250 15 259254 14 260259 12 261263 11 262267 10 263273 6
129, 476276 7 477278 10 478281 12 479283 15 480286 17 481290 17 482293 18 483297 18 484300 19 485304 18 486307 19 487311 18 488315 18 489320 16 490324 16 491329 14 492334 12 493339 11 494345 8 495352 4
129, 323772 3 324767 17 325769 20 326771 24 327775 24 328778 25 329782 25 330786 25 331790 25 332794 25 333798 24 334802 23 335807 20 336814 11
129, 355571 17 356574 20 357578 22 358582 22 359586 23 360590 22 361594 22 362598 22 363602 22 364606 21 365610 21 366615 19 367619 19 368623 18 369627 17 370632 15 371636 14 372640 13 373645 12 374650 10 375655 8
129, 613540 1 614542 4 615545 7 616548 9 617551 12 618555 14 619559 15 620562 17 621566 18 622570 19 623574 19 624578 19 625582 19 626586 20 627590 20 628594 20 629597 21 630602 20 631605 20 632609 19 633613 17 634617 15 635621 13 636625 12 637630 9 638636 6
